"Destination","Service Type","Service ID","Country","Region","Service Name","Service Short Name"
"Africa","Flight",27141,"Seychelles","Mahe","Mahe -Nairobi",
"Africa","Flight",27166,"Zambia","Victoria Falls Zambia","Livingstone - Nairobi",
"Africa","Flight",27207,"Tanzania","Dar es Salaam","Dar es Salaam - Ras Kutani (Charter)",
"Africa","Flight",27209,"Uganda","Bwindi","Bwindi (Kihihi) - Entebbe",
"Africa","Flight",27210,"Uganda","Entebbe","Entebbe - Kidepo",
"Africa","Flight",27212,"Tanzania","Ras Kutani","Ras Kutani - Dar es Salaam (Charter) (PM)",
"Africa","Flight",27213,"Uganda","Kidepo Valley","Kidepo Valley - Entebbe",
"Africa","Drive",27279,"Tanzania","Manyara & Ngorongoro","Drive from Ngorongoro to Arusha",
"Africa","Flight",27280,"Tanzania","Kilimanjaro","Kilimanjaro - Nairobi",
"Africa","Drive",27412,"Tanzania","Serengeti (Southern)","Drive from Serengeti Southern to Tarangire",
"Africa","Generic Service",27414,"Africa","Tanzania","VAT Buffer in Tanzania  (8%)",
"Africa","Accommodation",27441,"Kenya","Nairobi","Self Organised",
"Africa","Transfers",27512,"Kenya","Lamu","Dhow Transfer to Manda Dream",
"Africa","Transfers",27513,"Kenya","Lamu","Dhow Transfer to Manda",
"Africa","Flight",27518,"Tanzania","Dar es Salaam","Dar es Salaam - Lilongwe",
"Africa","Flight",27519,"Malawi","Lilongwe","Lilongwe - Southern Lakeshore - Mkulumadzi (Majete)",
"Africa","Drive",27531,"Malawi","Majete Wildlife Reserve","Drive from Majete to Southern Lakeshore",
"Africa","Drive",27536,"Kenya","Mombasa","Drive from Mombasa to Amboseli",
"Africa","Drive",27540,"Kenya","Mombasa","Drive from Mombasa to Tsavo West",
"Africa","Drive",27541,"Kenya","Tsavo West","Drive from Tsavo West to Mombasa",
"Africa","Drive",27542,"Kenya","Amboseli","Drive from Amboseli to Mombasa",
"Africa","Drive",27570,"Kenya","Nairobi","Drive from Nairobi to Samburu",
"Africa","Flight",27617,"South Africa","Johannesburg","Johannesburg - Windhoek",
"Africa","Flight",27618,"Namibia","Windhoek","Windhoek - Johannesburg",
"Africa","Accommodation",27735,"Seychelles","Bird Island","Bird Island Resort",
"Africa","Accommodation",27741,"Seychelles","Denis Island","Denis Island Resort",
"Africa","Accommodation",27749,"Seychelles","Mahe","Banyan Tree Resort and Spa",
"Africa","Flight",27751,"Kenya","Nairobi","Nairobi - Windhoek",
"Africa","Accommodation",27752,"Seychelles","North Island","North Island",
"Africa","Accommodation",27754,"Seychelles","Praslin Island","L'Archipel Hotel Deluxe",
"Africa","Accommodation",27755,"Seychelles","Praslin Island","Constance Lemuria Resort",
"Africa","Accommodation",27757,"Africa","Mauritius","Shangri-La’s Le Touessrok Resort & Spa",
"Africa","Accommodation",27760,"Mauritius","Mauritius","Le Sakoa",
"Africa","Accommodation",27761,"Mauritius","Mauritius","Tropical Attitude",
"Africa","Accommodation",27882,"Mauritius","Mauritius","20 Degres Sud",
"Africa","Accommodation",27895,"Tanzania","Tarangire","Burunge Tented Camp",
"Africa","Transfers",27902,"Tanzania","Mafia Island","Transfer from Kinasi to Mafia",
"Africa","Transfers",27903,"Tanzania","Mafia Island","Transfer from Mafia to Kinasi",
"Africa","Accommodation",27921,"Tanzania","Serengeti (Central)","Serengeti Pioneer Camp",
"Africa","Accommodation",27925,"Tanzania","Manyara & Ngorongoro","Farm House Valley",
"Africa","Accommodation",27929,"Tanzania","Serengeti (Central)","Serengeti Kati Kati Tented Camp",
"Africa","Activity",28018,"South Africa","Eastern Cape Game Parks","Activities at Amakhala Woodbury Tented Camp",
"Africa","Activity",28023,"South Africa","Eastern Cape Game Parks","Activities at Kwandwe Ecca Lodge",
"Africa","Activity",28026,"South Africa","Eastern Cape Game Parks","Activities at Shamwari Bayethe",
"Africa","Activity",28040,"South Africa","Hluhluwe","Activities at Amakhosi Safari Lodge",
"Africa","Activity",28044,"South Africa","Kruger - South","Activities at Exeter Reserve River Lodge",
"Africa","Activity",28045,"South Africa","Kruger - South","Activities at Kirkman's Camp",
"Africa","Activity",28046,"South Africa","Kruger - South","Activities at Mala Mala Main Camp",
"Africa","Activity",28059,"Tanzania","Tarangire","Activities at Burunge Tented Camp",
"Africa","Activity",28079,"South Africa","Kruger - South","Activities at Savanna Private Game Lodge",
"Africa","Activity",28083,"South Africa","Kruger - Central","Activities at Camp Jabulani",
"Africa","Activity",28086,"South Africa","Kruger - Central","Activities at Kapama Karula Camp",
"Africa","Activity",28093,"South Africa","Kruger - South","Activities at Hamilton Tented Camp",
"Africa","Activity",28099,"South Africa","Phinda","Activities at Phinda Forest Lodge",
"Africa","Activity",28102,"South Africa","Eastern Cape Game Parks","Activities at Amakhala Safari Lodge",
"Africa","Activity",28117,"Botswana","Okavango Delta","Activities at Banoka Bush Camp",
"Africa","Activity",28150,"Botswana","Chobe National Park","Activities at Chobe Princess",
"Africa","Activity",28216,"Tanzania","Serengeti (Central)","Activities at Serengeti Pioneer Camp",
"Africa","Accommodation",28233,"Tanzania","Arusha","Machweo Wellness Retreat & Fine Dining",
"Africa","Activity",28279,"Zambia","Victoria Falls Zambia","Livingstone - Sundowner Boat Cruise",
"Africa","Drive",28283,"Kenya","Nairobi","Drive from Nairobi to Lake Elmenteita (Sleeping Warrior)",
"Africa","Drive",28284,"Kenya","Lakes Nakuru & Elementaita","Drive from Lake Elmenteita (Sleeping Warrior) to Nairobi",
"Africa","Transfers",28285,"Kenya","Lakes Nakuru & Elementaita","Transfer from Loldia airstrip to Lodge",
"Africa","Transfers",28287,"Kenya","Masai Mara","Transfer from Sleeping Warrior to Loldia airstrip",
"Africa","Drive",28334,"Botswana","Kalahari Salt Pans / Makgadikgadi","Drive from Kalahari Salt Pans - Maun",
"Africa","Drive",28336,"Kenya","Laikipia","Drive from Laikipia to Nairobi",
"Africa","Drive",28339,"Kenya","Mt. Kenya","Drive from Mt.Kenya to Laikipia",
"Africa","Drive",28341,"Kenya","Nairobi","Drive from Nairobi to Amboseli",
"Africa","Drive",28344,"Tanzania","Manyara & Ngorongoro","Drive from Ngorongoro to Lake Eyasi",
"Africa","Drive",28346,"Tanzania","Manyara & Ngorongoro","Drive from Manyara to Lake Eyasi",
"Africa","Drive",28360,"Tanzania","Dar es Salaam","Drive from Dar es Salaam to Ruaha National Park",
"Africa","Drive",28364,"Namibia","Etosha - Anderson Gate","Drive from Etosha  to Okonjima",
"Africa","Drive",28365,"Namibia","Okonjima","Drive from Okonjima to Windhoek",
"Africa","Drive",28372,"Namibia","Sossusvlei","Drive from Sossusvlei to Swakopmund",
"Africa","Drive",28378,"Namibia","Swakopmund","Drive from Windhoek to Sossusvlei",
"Africa","Flight",28382,"Tanzania","Dar es Salaam","Dar es Salaam - Victoria Falls",
"Africa","Flight",28390,"Tanzania","Kilimanjaro","Kilimanjaro - Livingstone",
"Africa","Flight",28392,"South Africa","Port Elizabeth","Port Elizabeth - Hoedspruit",
"Africa","Flight",28395,"Namibia","Windhoek","Windhoek - Maun",
"Africa","Transfers",28466,"Zambia","Lusaka","Transfer from Hotel to Lusaka Airport",
"Africa","Drive",28537,"Kenya","Nairobi","Drive from Nairobi to Masai Mara",
"Africa","Drive",28539,"Kenya","Masai Mara","Drive from Masai Mara to Lake Victoria",
"Africa","Drive",28542,"Kenya","Lake Victoria","Drive from Lake Victoria - Serengeti Northern",
"Africa","Drive",28545,"Tanzania","Tarangire","Drive from Tarangire to Amboseli",
"Africa","Drive",28591,"Tanzania","West Kilimanjaro","Drive from West Kilimanjaro to Manyara",
"Africa","Flight",28631,"Kenya","Laikipia","Nanyuki - Nairobi",
"Africa","Other Transfer",28642,"Africa","Africa","Car delivery to your accommodation",
"Africa","Flight",28743,"South Africa","Johannesburg","Johannesburg - Mahe",
"Africa","Flight",28746,"Seychelles","Mahe","Mahe - Denis Private Island",
"Africa","Flight",28747,"Seychelles","Mahe","Denis Private Island - Mahe",
"Africa","Accommodation",28853,"Tanzania","Serengeti (Central)","Namiri Plains Tented Camp",
"Africa","Transfers",29137,"Zimbabwe","Victoria Falls Zimbabwe","Transfer from Victoria Falls Airport to Hotel",
"Africa","Flight",29393,"Mozambique","Maputo","Maputo - Ponta Do Ouro",
"Africa","Flight",29394,"Mozambique","Ponta Do Ouro","Ponta Do Ouro - Maputo",
"Africa","Transfers",29395,"Kenya","Nairobi","Half Day Disposal",
"Africa","Transfers",29406,"Mozambique","Maputo","Transfer from Maputo to Kruger",
"Africa","Transfers",29415,"South Africa","Kruger - South","Transfer from Kruger to Maputo",
"Africa","Car",29446,"Africa","Uganda","UG-Car with Driver",
"Africa","Activity",29467,"Botswana","Kalahari Salt Pans / Makgadikgadi","Activities at Planet Baobab",
"Africa","Activity",29704,"Tanzania","Manyara & Ngorongoro","Isoitok: Maasai Medicine Walk",
"Africa","Activity",29707,"Tanzania","Manyara & Ngorongoro","Isoitok: Maasai Boma visit",
"Africa","Activity",29710,"Tanzania","Manyara & Ngorongoro","Isoitok: Traditional song and dance",
"Africa","Activity",29713,"Tanzania","Manyara & Ngorongoro","Isoitok: Viewpoint walk with bush refreshments",
"Africa","Activity",29714,"Tanzania","Manyara & Ngorongoro","Isoitok: Bush lunch",
"Africa","Flight",29731,"Namibia","Windhoek","Private Charter (Windhoek - Kalahari)",
"Africa","Activity",29759,"Kenya","Masai Mara","Masai Mara-Entim-Village Visit",
"Africa","Transfers",29789,"Kenya","Kenyan Coast","Transfer Malindi - Delta Dunes",
"Africa","Transfers",29883,"Uganda","Bwindi","Transfer from Kihihi Airstrip to Hotel",
"Africa","Transfers",29884,"Uganda","Murchison Falls","Transfer from MFNP Airstrip to Hotel",
"Africa","Transfers",29887,"Uganda","Bwindi","Transfer from Hotel to Kihihi Airstrip",
"Africa","Transfers",29888,"Uganda","Murchison Falls","Transfer from Hotel to MFNP Airstrip",
"Africa","Accommodation",29939,"Rwanda","Volcanos","Gorilla Volcanoes Hotel",
"Africa","Activity",29976,"Botswana","Kalahari Salt Pans / Makgadikgadi","Activities at Camp Kalahari",
"Africa","Flight",30081,"Tanzania","Ruaha","Ruaha - Katavi",
"Africa","Flight",30083,"Tanzania","Katavi","Katavi - Mahale",
"Africa","Flight",30084,"Tanzania","Mahale","Mahale - Dar es Salaam",
"Africa","Accommodation",30200,"Zambia","Victoria Falls Zambia","Maramba River Lodge",
"Africa","Accommodation",30202,"Zambia","Victoria Falls Zambia","Royal Livingstone Hotel",
"Africa","Accommodation",30205,"Zambia","Victoria Falls Zambia","Sindabezi Island Camp",
"Africa","Accommodation",30213,"Zambia","Victoria Falls Zambia","Stanley Safari Lodge",
"Africa","Accommodation",30230,"Zambia","Victoria Falls Zambia","Sussi & Chuma",
"Africa","Flight",30245,"South Africa","Richards Bay","Richard's Bay - Port Elizabeth",
"Africa","Accommodation",30251,"Zambia","Victoria Falls Zambia","The River Club",
"Africa","Accommodation",30254,"Zambia","Victoria Falls Zambia","Toka Leya Camp",
"Africa","Accommodation",30258,"Zambia","Victoria Falls Zambia","Tongabezi Lodge",
"Africa","Accommodation",30267,"Zambia","Victoria Falls Zambia","Waterberry Lodge",
"Africa","Accommodation",30268,"Zambia","Victoria Falls Zambia","Avani Victoria Fall Resort (Zambezi Sun)",
"Africa","Flight",30323,"South Africa","Cape Town","Cape Town - Windhoek",
"Africa","Flight",30353,"Namibia","Windhoek","Windhoek - Sossusvlei",
"Africa","Flight",30355,"Namibia","Sossusvlei","Sosssusvlei  - Swakopmund",
"Africa","Flight",30356,"Namibia","Swakopmund","Swakopmund - Damaraland",
"Africa","Flight",30357,"Namibia","Damaraland - Twyfelfontein","Damaraland - Ongava",
"Africa","Flight",30358,"Namibia","Etosha - Anderson Gate","Ongava - Okonjima",
"Africa","Flight",30359,"Namibia","Okonjima","Okonjima - Windhoek",
"Africa","Accommodation",30360,"Zambia","Kafue","Mukambi Safari Lodge",
"Africa","Drive",30448,"Namibia","Windhoek","Drive from Windhoek to Kalahari",
"Africa","Drive",30450,"Namibia","Kalahari Desert","Drive from Kalahari to Windhoek",
"Africa","Accommodation",30456,"Rwanda","Volcanos","Le Bambou Gorilla Lodge",
"Africa","Generic Service",30477,"Africa","Namibia","Namibia Track & Trails Quotation in NAD",
"Africa","Flight",30535,"Namibia","Etosha - Anderson Gate","Ongava - Windhoek",
"Africa","Accommodation",30536,"Namibia","Swakopmund","Cornerstone Guesthouse",
"Africa","Accommodation",30551,"Malawi","Shire Highlands","Huntingdon House",
"Africa","Generic Service",30593,"Africa","South Africa","Tour D'Afrique Quotation in ZAR",
"Africa","Generic Service",30597,"Africa","Tanzania","Margin Buffer in Kenya & Tanzania  USD (2 %)",
"Africa","Generic Service",30598,"Africa","Tanzania","Margin Buffer in Kenya & Tanzania Euro (2 %)",
"Africa","Accommodation",30617,"South Africa","Cape Town","Brenwin Guest House",
"Africa","Accommodation",30619,"South Africa","Port Elizabeth","Brighton Lodge",
"Africa","Accommodation",30635,"South Africa","Cape Town","Cactusberry Lodge",
"Africa","Accommodation",30636,"South Africa","Overberg","Abalone Guesthouse",
"Africa","Activity",30647,"Rwanda","Kigali","Kigali City Tour",
"Africa","Accommodation",30648,"South Africa","Blyde River Canyon","Chestnut Country Lodge",
"Africa","Accommodation",30658,"South Africa","Kruger - Central","Kapama Buffalo Camp",
"Africa","Accommodation",30661,"Lesotho","Central & Northeastern Lesotho","Maliba Mountain Lodge",
"Africa","Accommodation",30664,"South Africa","Battlefields","Isibindi Zulu Lodge",
"Africa","Accommodation",30666,"South Africa","Blue Train (Pretoria - Cape Town)","Blue Train (Pretoria - Cape Town)",
"Africa","Accommodation",30668,"South Africa","Cape Town","Camps Bay Retreat",
"Africa","Accommodation",30672,"South Africa","Cape Town","Kensington Place",
"Africa","Accommodation",30674,"South Africa","Cape Town","One & Only Resort Cape Town",
"Africa","Accommodation",30676,"South Africa","Cape Town","Radisson Blu Cape Town",
"Africa","Accommodation",30677,"South Africa","Rovos Rail (Pretoria - Cape Town)","Rovos Rail:Pretoria-Cape Town (2n)",
"Africa","Accommodation",30678,"South Africa","Cape Town","Cape Grace",
"Africa","Accommodation",30680,"South Africa","Cape Town","City Lodge-Victoria & Alfred Waterfront",
"Africa","Accommodation",30681,"South Africa","Cape Town","De Tafelberg Guesthouse",
"Africa","Accommodation",30686,"South Africa","Cape Town","Ellerman House",
"Africa","Accommodation",30687,"South Africa","Cape Town","Esperanza Guest House",
"Africa","Accommodation",30688,"South Africa","Cape Town","Four Rosmead Boutique Guesthouse",
"Africa","Accommodation",30691,"South Africa","Cape Town","Glen Avon Lodge",
"Africa","Accommodation",30693,"South Africa","Eastern Cape Game Parks","Kariega Ukhozi Lodge",
"Africa","Accommodation",30694,"South Africa","Eastern Cape Game Parks","Woodall Country House",
"Africa","Accommodation",30696,"South Africa","Garden Route","Bradach Manor",
"Africa","Accommodation",30698,"South Africa","Cape Town","Steenberg Estate",
"Africa","Accommodation",30699,"South Africa","Cape Town","The Bay Hotel",
"Africa","Accommodation",30700,"South Africa","Cape Town","The Three Boutique Hotel",
"Africa","Accommodation",30702,"South Africa","Cape Town","Twelve apostles Hotel & Spa",
"Africa","Accommodation",30704,"South Africa","Cape Town","Victoria & Alfred Hotel-Newmark Hotels",
"Africa","Accommodation",30705,"South Africa","Garden Route","Conrad Pezula Resort & Spa",
"Africa","Accommodation",30706,"South Africa","Garden Route","Hog Hollow Country Lodge",
"Africa","Accommodation",30708,"South Africa","Cape Town","Welgelegen Guest House",
"Africa","Accommodation",30709,"South Africa","Garden Route","Hunters Country House",
"Africa","Accommodation",30710,"South Africa","Garden Route","Kanonkop Guest House",
"Africa","Accommodation",30711,"South Africa","Drakensberg South","Cleopatra Mountain Farmhouse",
"Africa","Accommodation",30716,"South Africa","Drakensberg North","Montusi Mountain Lodge",
"Africa","Accommodation",30717,"South Africa","Garden Route","Lily Pond Country Lodge",
"Africa","Accommodation",30719,"South Africa","Kruger - Central","Kapama Karula Camp",
"Africa","Accommodation",30722,"South Africa","Garden Route","Milkwood Manor",
"Africa","Accommodation",30723,"South Africa","Kruger - Central","Kapama Southern Camp",
"Africa","Accommodation",30726,"South Africa","Durban","Fairlight Beach House",
"Africa","Accommodation",30727,"South Africa","Garden Route","Piesang Valley Lodge",
"Africa","Accommodation",30729,"South Africa","Durban","Garden Court Marine Parade",
"Africa","Accommodation",30731,"South Africa","Durban","Lalaria Lodge",
"Africa","Accommodation",30732,"South Africa","Durban","Oyster Box Hotel & Spa",
"Africa","Accommodation",30733,"South Africa","Kruger - Central","Camp Jabulani",
"Africa","Accommodation",30735,"South Africa","Kruger - Central","Gomo Gomo Game Lodge",
"Africa","Accommodation",30738,"South Africa","Eastern Cape Game Parks","Amakhala Bush Lodge",
"Africa","Accommodation",30739,"South Africa","Eastern Cape Game Parks","Amakhala Safari Lodge",
"Africa","Accommodation",30740,"South Africa","Eastern Cape Game Parks","Amakhala Woodbury Lodge",
"Africa","Accommodation",30741,"South Africa","Eastern Cape Game Parks","Amakhala Woodbury Tented Camp",
"Africa","Accommodation",30742,"South Africa","Eastern Cape Game Parks","Bukela Game Lodge",
"Africa","Accommodation",30743,"South Africa","Eastern Cape Game Parks","Camp Fig Tree",
"Africa","Accommodation",30744,"South Africa","Eastern Cape Game Parks","Elephant House",
"Africa","Accommodation",30750,"South Africa","Eastern Cape Game Parks","Kariega Main Lodge",
"Africa","Accommodation",30751,"South Africa","Eastern Cape Game Parks","Kariega River Lodge",
"Africa","Accommodation",30752,"South Africa","Port Elizabeth","No 5 Boutique Art Hotel",
"Africa","Accommodation",30754,"South Africa","Eastern Cape Game Parks","Kuzuko Lodge",
"Africa","Accommodation",30755,"South Africa","Port Elizabeth","Radisson Blu Hotel Port Elizaeth",
"Africa","Accommodation",30756,"South Africa","Eastern Cape Game Parks","Kwandwe Ecca Lodge",
"Africa","Accommodation",30760,"South Africa","Port St Johns","Umngazi River Bungalows",
"Africa","Accommodation",30764,"South Africa","Blyde River Canyon","Oliver's Restaurant and Lodge",
"Africa","Accommodation",30765,"South Africa","Pretoria","Whistletree Lodge",
"Africa","Accommodation",30766,"South Africa","Kruger - Central","Kambaku Safari Lodge",
"Africa","Accommodation",30768,"South Africa","Eastern Cape Game Parks","Kwandwe Great Fish River Lodge",
"Africa","Accommodation",30769,"South Africa","Kruger - South","Inyati Game Lodge",
