"Destination","Service Type","SERVICEID","From Rates","Country","Region","Supplier Name","Service Name","Status","Contract"
"Africa","Accommodation",19041,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Kwandwe Great Fish River Chalet","Inactive","Yes"
"Africa","Accommodation",19042,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Shamwari Bayethe Lodge","Inactive","Yes"
"Africa","Accommodation",19043,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Shamwari Riverdene Lodge","Inactive","Yes"
"Africa","Accommodation",19044,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Woodall Country House","Inactive","Yes"
"Africa","Accommodation",19045,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Kariega Main Lodge","Inactive","Yes"
"Africa","Accommodation",19046,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Oyster Bay Lodge","Inactive","Yes"
"Africa","Accommodation",19048,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Kariega River Lodge","Inactive","Yes"
"Africa","Accommodation",19049,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Samara","Inactive","Yes"
"Africa","Accommodation",19051,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Thonga Beach Lodge","Inactive","Yes"
"Africa","Accommodation",19052,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Kosi Forest Lodge","Inactive","Yes"
"Africa","Accommodation",19053,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Rocktail Beach Camp","Inactive","Yes"
"Africa","Accommodation",19054,"No Rates","South Africa","Isimangaliso","Ilanga Travel","St. Lucia Wetlands G House","Inactive","Yes"
"Africa","Accommodation",19056,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Thula Thula Luxury Tented Camp","Inactive","Yes"
"Africa","Accommodation",19057,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Falaza Game Park and Spa","Inactive","Yes"
"Africa","Accommodation",19058,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Amakhosi Safari Lodge","Inactive","Yes"
"Africa","Accommodation",19059,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Zululand Tree Lodge","Inactive","Yes"
"Africa","Accommodation",19062,"No Rates","Kenya","Mt. Kenya","Serena Hotels","Serena Mountain Lodge","Inactive","Yes"
"Africa","Accommodation",19070,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Chestnut Country Lodge","Inactive","Yes"
"Africa","Accommodation",19071,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Rissington Inn","Inactive","Yes"
"Africa","Accommodation",19072,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Hippo Hollow","Inactive","Yes"
"Africa","Accommodation",19076,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Cybele Forest Lodge & Spa","Inactive","Yes"
"Africa","Accommodation",19077,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Oliver's Restaurant and Lodge","Inactive","Yes"
"Africa","Accommodation",19078,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Tana Mera Lodge","Inactive","Yes"
"Africa","Accommodation",19079,"No Rates","South Africa","Garden Route","Ilanga Travel","Kanonkop Guest House","Inactive","Yes"
"Africa","Accommodation",19080,"No Rates","South Africa","Garden Route","Ilanga Travel","Wilderness Manor","Inactive","Yes"
"Africa","Accommodation",19082,"No Rates","South Africa","Garden Route","Ilanga Travel","Tsitsikamma Village Inn","Inactive","Yes"
"Africa","Accommodation",19084,"No Rates","South Africa","Garden Route","Ilanga Travel","Knysna River Club","Inactive","Yes"
"Africa","Accommodation",19085,"No Rates","Zambia","Lake Kariba","Zambian Ground Handlers","Chobe Princesses","Inactive","Yes"
"Africa","Accommodation",19092,"No Rates","South Africa","Garden Route","Ilanga Travel","Piesang Valley Lodge","Inactive","Yes"
"Africa","Accommodation",19093,"No Rates","South Africa","Garden Route","Ilanga Travel","Milkwood Manor","Inactive","Yes"
"Africa","Accommodation",19094,"No Rates","South Africa","Garden Route","Ilanga Travel","Turbine Boutique Hotel","Inactive","Yes"
"Africa","Accommodation",19096,"No Rates","South Africa","Garden Route","Ilanga Travel","Starfish Plettenberg Bay Guest Lodge","Inactive","Yes"
"Africa","Accommodation",19097,"No Rates","South Africa","Garden Route","Ilanga Travel","Bradach Manor","Inactive","Yes"
"Africa","Accommodation",19098,"No Rates","Zambia","Lower Zambezi","Zambian Ground Handlers","Mvuu Lodge","Inactive","Yes"
"Africa","Accommodation",19107,"No Rates","South Africa","Garden Route","Ilanga Travel","The Dune Guest Lodge","Inactive","Yes"
"Africa","Accommodation",19109,"No Rates","South Africa","Garden Route","Ilanga Travel","Villa Afrikana","Inactive","Yes"
"Africa","Accommodation",19110,"No Rates","Zambia","Lusaka","Zambian Ground Handlers","Fairview Hotel","Inactive","Yes"
"Africa","Accommodation",19111,"No Rates","South Africa","Garden Route","Ilanga Travel","Views Boutique Hotel & Spa","Inactive","Yes"
"Africa","Accommodation",19113,"No Rates","South Africa","Garden Route","Ilanga Travel","Hunters Country House","Inactive","Yes"
"Africa","Accommodation",19114,"No Rates","Zambia","Lusaka","Zambian Ground Handlers","Chaminuka Nature Reserve","Inactive","Yes"
"Africa","Accommodation",19115,"No Rates","South Africa","Garden Route","Ilanga Travel","Lily Pond Country Lodge","Inactive","Yes"
"Africa","Accommodation",19116,"No Rates","South Africa","Garden Route","Ilanga Travel","Tsala Treetops Lodge","Inactive","Yes"
"Africa","Accommodation",19117,"No Rates","South Africa","Garden Route","Ilanga Travel","Conrad Pezula Resort & Spa","Inactive","Yes"
"Africa","Accommodation",19119,"No Rates","South Africa","Garden Route","Ilanga Travel","Mes Amis","Inactive","Yes"
"Africa","Accommodation",19122,"No Rates","Rwanda","Kigali","Mapendano Voyages","Hôtel de Milles Collines","Inactive","Yes"
"Africa","Accommodation",19124,"No Rates","Rwanda","Lake Kivu - Gisenyi","Mapendano Voyages","Malahide Paradise","Inactive","Yes"
"Africa","Accommodation",19166,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Maramba River Lodge","Inactive","Yes"
"Africa","Accommodation",19167,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Royal Livingstone Hotel","Inactive","Yes"
"Africa","Accommodation",19168,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Stanley Safari Lodge","Inactive","Yes"
"Africa","Accommodation",19169,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Sindabezi Island Camp","Inactive","Yes"
"Africa","Accommodation",19170,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","The River Club","Inactive","Yes"
"Africa","Accommodation",19171,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Thorntree Lodge","Inactive","Yes"
"Africa","Accommodation",19172,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Tongabezi Lodge","Inactive","Yes"
"Africa","Accommodation",19173,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Zambezi Sun","Inactive","Yes"
"Africa","Accommodation",19175,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Toka Leya Camp","Inactive","Yes"
"Africa","Accommodation",19176,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Sussi & Chuma","Inactive","Yes"
"Africa","Accommodation",19177,"No Rates","Zambia","Victoria Falls Zambia","Zambian Ground Handlers","Waterberry Lodge","Inactive","Yes"
"Africa","Accommodation",19246,"No Rates","Kenya","Laikipia","Bush & Beyond","Lewa Safari Camp","Inactive","Yes"
"Africa","Accommodation",19248,"No Rates","Kenya","Laikipia","Cheli & Peacock","Loisaba","Inactive","Yes"
"Africa","Accommodation",19249,"No Rates","Kenya","Lake Naivasha","Elsamere Conservation Centre","Elsamere","Inactive","Yes"
"Africa","Accommodation",19250,"No Rates","Kenya","Laikipia","Exclusive Africa Treasure","Mutamaiyu-Mugie","Inactive","Yes"
"Africa","Accommodation",19277,"No Rates","Kenya","Tsavo West","Finch Hattons","Finch Hattons","Inactive","Yes"
"Africa","Accommodation",19302,"No Rates","Mozambique","Bazaruto - Vilanculos","Mozambique Voyages (Uitkyk Holidays)","Vilanculos Beach lodge","Inactive","Yes"
"Africa","Accommodation",19375,"No Rates","Namibia","Kaokoland","Namibia Tracks & Trails","Okahirongo River Camp","Inactive","Yes"
"Africa","Accommodation",19382,"No Rates","Namibia","Skeleton Coast","Namibia Tracks & Trails","Skeleton Coast Camp","Inactive","Yes"
"Africa","Accommodation",19390,"No Rates","Kenya","Nairobi","Ngong House","Ngong House","Inactive","Yes"
"Africa","Accommodation",19403,"No Rates","Namibia","Swakopmund","Namibia Tracks & Trails","Cornerstone Guesthouse","Inactive","Yes"
"Africa","Accommodation",19914,"No Rates","Kenya","Lamu","Shela House Management Ltd","Shela House","Inactive","Yes"
"Africa","Accommodation",20025,"No Rates","Mozambique","Lake Malawi - Mozambique","Ulendo Travel Group","Mbuna Bay Retreat","Inactive","Yes"
"Africa","Accommodation",20259,"No Rates","Kenya","Laikipia","Serena Hotels","Sweetwaters Tented Camp","Inactive","Yes"
"Africa","Accommodation",20960,"No Rates","South Africa","Rovos Rail (Victoria Falls - Pretoria)","Ilanga Travel","Rovos Rail:Victoria Falls-Pretoria","Inactive","Yes"
"Africa","Accommodation",20961,"No Rates","Namibia","Kalahari Desert","Namibia Tracks & Trails","Kalahari Red Dunes Lodge","Inactive","Yes"
"Africa","Accommodation",21233,"No Rates","Kenya","Kiwayu","Munira Island Camp","Munira Island Camp","Inactive","Yes"
"Africa","Accommodation",21238,"No Rates","Kenya","Laikipia","Cheli & Peacock","Loisaba","Inactive","Yes"
"Africa","Accommodation",21245,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Amazulu Lodge","Inactive","Yes"
"Africa","Accommodation",21246,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Makakatana Bay Lodge","Inactive","Yes"
"Africa","Accommodation",21247,"No Rates","South Africa","Johannesburg","Ilanga Travel","D'oreale Grande Hotel","Inactive","Yes"
"Africa","Accommodation",21252,"No Rates","South Africa","Kruger - Central","Ilanga Travel","Satara Restcamp","Inactive","Yes"
"Africa","Accommodation",21382,"No Rates","Kenya","Nairobi","House of Waine","House of Waine","Inactive","Yes"
"Africa","Accommodation",21395,"No Rates","Kenya","Nairobi","Sandavy Guest House Lavington","Sandavy Guest House Lavington","Inactive","Yes"
"Africa","Accommodation",21495,"No Rates","South Africa","Garden Route","Ilanga Travel","The Plettenberg Hotel","Inactive","Yes"
"Africa","Accommodation",21502,"No Rates","South Africa","Overberg","Ilanga Travel","Haus Giotto","Inactive","Yes"
"Africa","Accommodation",22076,"No Rates","South Africa","Garden Route","Ilanga Travel","Conrad Pezula Resort & Spa","Inactive","Yes"
"Africa","Accommodation",22136,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Kwandwe Great Fish River Lodge","Inactive","Yes"
"Africa","Accommodation",22138,"No Rates","South Africa","Port St Johns","Ilanga Travel","Umngazi River Bungalows","Inactive","Yes"
"Africa","Accommodation",22139,"No Rates","Swaziland","Ezulwini","Ilanga Travel","Foresters Arms Hotel","Inactive","Yes"
"Africa","Accommodation",24843,"No Rates","Tanzania","Mt. Kilimanjaro","Summits Africa","Lemosho Route - L8S (7 Nights)","Inactive","Yes"
"Africa","Accommodation",25139,"No Rates","Kenya","Kenyan Coast","MsambweniHouse","Msambweni House 1","Inactive","Yes"
"Africa","Accommodation",25140,"No Rates","Kenya","Kenyan Coast","Msambweni House","Msambweni House 1","Inactive","Yes"
"Africa","Accommodation",25174,"No Rates","South Africa","Cape Town","Ilanga Travel","Four Rosmead Boutique Guesthouse","Inactive","Yes"
"Africa","Accommodation",25351,"No Rates","South Africa","Kruger - Central","Ilanga Travel","Gomo Gomo Game Lodge","Inactive","Yes"
"Africa","Accommodation",25485,"No Rates","Tanzania","Serengeti (Northern)","Asilia Africa","Delete - Kimondo Camp N","Inactive","Yes"
"Africa","Accommodation",25876,"No Rates","South Africa","Kruger - South","Ilanga Travel","Inyati Game Lodge","Inactive","Yes"
"Africa","Accommodation",25877,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Thonga Beach Lodge","Inactive","Yes"
"Africa","Accommodation",25878,"No Rates","South Africa","Little Karoo","Ilanga Travel","Mimosa Lodge","Inactive","Yes"
"Africa","Accommodation",26428,"No Rates","South Africa","Cape Town","Ilanga Travel","The Three Boutique Hotel","Inactive","Yes"
"Africa","Accommodation",26515,"No Rates","Seychelles","Mahe","MFG Reisen","Petit Amour Villa","Inactive","Yes"
"Africa","Accommodation",26521,"No Rates","Africa","Mauritius","MFG Reisen","Le Cardinal Exclusive Resort","Inactive","Yes"
"Africa","Accommodation",26748,"No Rates","Tanzania","Serengeti (Northern)","Asilia Africa","Delete - Kimondo Camp N","Inactive","Yes"
"Africa","Accommodation",26812,"No Rates","South Africa","Little Karoo","Ilanga Travel","Hlangana Lodge","Inactive","Yes"
"Africa","Accommodation",26903,"No Rates","South Africa","Kruger - Central","Ilanga Travel","Cheetah Plains Private Game Lodge","Inactive","Yes"
"Africa","Accommodation",27247,"No Rates","South Africa","Battlefields","Ilanga Travel","Penny Farthing","Inactive","Yes"
"Africa","Accommodation",27290,"No Rates","South Africa","Winelands","Ilanga Travel","Oude Werf","Inactive","Yes"
"Africa","Accommodation",27295,"No Rates","South Africa","Winelands","Ilanga Travel","River Manor Boutique Hotel & Spa","Inactive","Yes"
"Africa","Accommodation",27342,"No Rates","South Africa","Winelands","Ilanga Travel","L'Avenir Wine Estate Country House","Inactive","Yes"
"Africa","Accommodation",27343,"No Rates","South Africa","Winelands","Ilanga Travel","Knorhoek Guest House","Inactive","Yes"
"Africa","Accommodation",27344,"No Rates","South Africa","Winelands","Ilanga Travel","Cascade Country Manor","Inactive","Yes"
"Africa","Accommodation",27349,"No Rates","South Africa","Winelands","Ilanga Travel","Labri Manor","Inactive","Yes"
"Africa","Accommodation",27393,"No Rates","South Africa","Winelands","Ilanga Travel","Prana Lodge","Inactive","Yes"
"Africa","Accommodation",27394,"No Rates","Swaziland","Ezulwini","Ilanga Travel","Royal Swazi Spa","Inactive","Yes"
"Africa","Accommodation",27408,"No Rates","Swaziland","Ezulwini","Ilanga Travel","Reilly's Rock Hilltop Lodge","Inactive","Yes"
"Africa","Accommodation",27416,"No Rates","Swaziland","Ezulwini","Ilanga Travel","Beehive Village","Inactive","Yes"
"Africa","Accommodation",27431,"No Rates","South Africa","Port Elizabeth","Ilanga Travel","Radisson Blu Hotel Port Elizaeth","Inactive","Yes"
"Africa","Accommodation",27437,"No Rates","South Africa","Port Elizabeth","Ilanga Travel","39 On Church Guesthouse","Inactive","Yes"
"Africa","Accommodation",27442,"No Rates","South Africa","Overberg","Ilanga Travel","Crayfish Lodge Sea & Country Guest House","Inactive","Yes"
"Africa","Accommodation",27447,"No Rates","South Africa","Overberg","Ilanga Travel","Mosselberg on Grotto Beach","Inactive","Yes"
"Africa","Accommodation",27453,"No Rates","South Africa","Overberg","Ilanga Travel","Francolinhof","Inactive","Yes"
"Africa","Accommodation",27456,"No Rates","Kenya","Nairobi","Enchanting Africa","Self Organised","Inactive","Yes"
"Africa","Accommodation",27457,"No Rates","Kenya","Kenyan Coast","Enchanting Africa","Self Organised  MSA","Inactive","Yes"
"Africa","Accommodation",27458,"No Rates","Tanzania","Arusha","Enchanting Africa","Self Organised  Arusha","Inactive","Yes"
"Africa","Accommodation",27459,"No Rates","Tanzania","Dar es Salaam","Enchanting Africa","Self Organised  Dar","Inactive","Yes"
"Africa","Accommodation",27462,"No Rates","Zambia","Lusaka","Enchanting Africa","Self Organised  Lusaka","Inactive","Yes"
"Africa","Accommodation",27463,"No Rates","Zambia","Victoria Falls Zambia","Enchanting Africa","Self Organised  Livingstone","Inactive","Yes"
"Africa","Accommodation",27464,"No Rates","Zimbabwe","Victoria Falls Zimbabwe","Enchanting Africa","Self Organised  Victoria Falls","Inactive","Yes"
"Africa","Accommodation",27468,"No Rates","South Africa","Madikwe","Ilanga Travel","Mateya Safari Lodge","Inactive","Yes"
"Africa","Accommodation",27469,"No Rates","South Africa","Madikwe","Ilanga Travel","Madikwe Hills Main Camp","Inactive","Yes"
"Africa","Accommodation",27470,"No Rates","South Africa","Madikwe","Ilanga Travel","Impodimo Game Lodge","Inactive","Yes"
"Africa","Accommodation",27472,"No Rates","South Africa","Madikwe","Ilanga Travel","Tau Game Lodge","Inactive","Yes"
"Africa","Accommodation",27473,"No Rates","South Africa","Little Karoo","Ilanga Travel","Rosenhof Country House","Inactive","Yes"
"Africa","Accommodation",27506,"No Rates","South Africa","Little Karoo","Ilanga Travel","Mooiplaas Guest House","Inactive","Yes"
"Africa","Accommodation",27510,"No Rates","South Africa","Kruger - South","Ilanga Travel","Hamilton Tented Camp","Inactive","Yes"
"Africa","Accommodation",27511,"No Rates","South Africa","Kruger - South","Ilanga Travel","Olifants Rest Camp","Inactive","Yes"
"Africa","Accommodation",27515,"No Rates","South Africa","Battlefields","Ilanga Travel","Fugitives' Drift Lodge","Inactive","Yes"
"Africa","Accommodation",27517,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Stille Woning Guest House","Inactive","Yes"
"Africa","Accommodation",27520,"No Rates","South Africa","Kruger - Central","Ilanga Travel","Camp Jabulani","Inactive","Yes"
"Africa","Accommodation",27523,"No Rates","South Africa","Kruger - Central","Ilanga Travel","Kapama Karula Camp","Inactive","Yes"
"Africa","Accommodation",27529,"No Rates","South Africa","Kruger - Central","Ilanga Travel","Kapama Southern Camp","Inactive","Yes"
"Africa","Accommodation",27535,"No Rates","South Africa","Kruger - South","Ilanga Travel","Ulusaba Game Lodge","Inactive","Yes"
"Africa","Accommodation",27537,"No Rates","South Africa","Kruger - South","Ilanga Travel","Savanna Private Game Lodge","Inactive","Yes"
"Africa","Accommodation",27581,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Hamilton Parks Country Lodge","Inactive","Yes"
"Africa","Accommodation",27582,"No Rates","South Africa","Blyde River Canyon","Ilanga Travel","Perry's Bridge Hollow","Inactive","Yes"
"Africa","Accommodation",27583,"No Rates","South Africa","Cape Town","Ilanga Travel","One & Only Resort Cape Town","Inactive","Yes"
"Africa","Accommodation",27586,"No Rates","South Africa","Cape Town","Ilanga Travel","Kensington Place","Inactive","Yes"
"Africa","Accommodation",27587,"No Rates","South Africa","Cape Town","Ilanga Travel","Cactusberry Lodge","Inactive","Yes"
"Africa","Accommodation",27591,"No Rates","South Africa","Cape Town","Ilanga Travel","Esperanza Guest House","Inactive","Yes"
"Africa","Accommodation",27635,"No Rates","South Africa","Karoo","Ilanga Travel","Cypress Cottages","Inactive","Yes"
"Africa","Accommodation",27637,"No Rates","South Africa","Johannesburg","Ilanga Travel","Safari Club SA","Inactive","Yes"
"Africa","Accommodation",27640,"No Rates","South Africa","Johannesburg","Ilanga Travel","The Westcliff Hotel","Inactive","Yes"
"Africa","Accommodation",27642,"No Rates","South Africa","Johannesburg","Ilanga Travel","Fairlawns Botique Hotel","Inactive","Yes"
"Africa","Accommodation",27644,"No Rates","South Africa","Isimangaliso","Ilanga Travel","Lidiko Lodge","Inactive","Yes"
"Africa","Accommodation",27660,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Mkuze Falls Game Lodge","Inactive","Yes"
"Africa","Accommodation",27661,"No Rates","South Africa","Cape Town","Ilanga Travel","Marly Boutique Hotel","Inactive","Yes"
"Africa","Accommodation",27663,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Zululand Safari Lodge","Inactive","Yes"
"Africa","Accommodation",27664,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Thanda Safari  Lodge","Inactive","Yes"
"Africa","Accommodation",27665,"No Rates","South Africa","Hluhluwe","Ilanga Travel","Thanda Tented Camp","Inactive","Yes"
"Africa","Accommodation",27666,"No Rates","South Africa","Cape Town","Ilanga Travel","Diamond House","Inactive","Yes"
"Africa","Accommodation",27676,"No Rates","South Africa","Garden Route","Ilanga Travel","Waterfront Lodge","Inactive","Yes"
"Africa","Accommodation",27681,"No Rates","South Africa","Garden Route","Ilanga Travel","Belvidere Manor","Inactive","Yes"
"Africa","Accommodation",27683,"No Rates","South Africa","Cape Town","Ilanga Travel","Radisson Blu Cape Town","Inactive","Yes"
"Africa","Accommodation",27684,"No Rates","South Africa","Drakensberg North","Ilanga Travel","Three Trees at Spionkop","Inactive","Yes"
"Africa","Accommodation",27689,"No Rates","South Africa","Durban","Ilanga Travel","Teremok Marine Hotel","Inactive","Yes"
"Africa","Accommodation",27692,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Amakhala Woodbury Tented Camp","Inactive","Yes"
"Africa","Accommodation",27693,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Ukhozi Lodge","Inactive","Yes"
"Africa","Accommodation",27694,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Amakhala Safari Lodge","Inactive","Yes"
"Africa","Accommodation",27699,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Hlosi Game Lodge","Inactive","Yes"
"Africa","Accommodation",27700,"No Rates","South Africa","Garden Route","Ilanga Travel","Laird's Lodge","Inactive","Yes"
"Africa","Accommodation",27701,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Bukela Game Lodge","Inactive","Yes"
"Africa","Accommodation",27706,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Gorah Elephant Camp","Inactive","Yes"
"Africa","Accommodation",27710,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Long Lee Manor","Inactive","Yes"
"Africa","Accommodation",27711,"No Rates","South Africa","Eastern Cape Game Parks","Ilanga Travel","Cosmos Cuisine Guest House","Inactive","Yes"
"Africa","Accommodation",27716,"No Rates","South Africa","Durban","Ilanga Travel","Teremok Marine hotel","Inactive","Yes"
"Africa","Accommodation",27730,"No Rates","South Africa","Garden Route","Ilanga Travel","Hog Hollow Country Lodge","Inactive","Yes"
"Africa","Accommodation",27736,"No Rates","Seychelles","Mahe","MFG Reisen","Anse Soleil Beachcomber","Inactive","Yes"
"Africa","Accommodation",27738,"No Rates","Seychelles","Mahe","MFG Reisen","Petit Amour Villa","Inactive","Yes"
"Africa","Accommodation",27756,"No Rates","Africa","Mauritius","MFG Reisen","Constance Le Prince Maurice","Inactive","Yes"
"Africa","Accommodation",27758,"No Rates","Africa","Seychelles","MFG Reisen","Domaine de l’Orangeraie","Inactive","Yes"
"Africa","Accommodation",27759,"No Rates","Mauritius","Mauritius","MFG Reisen","Le bougainville","Inactive","Yes"
"Africa","Accommodation",27763,"No Rates","Seychelles","Mahe","MFG Reisen","Constance Ephelia","Inactive","Yes"
"Africa","Accommodation",27812,"No Rates","Mauritius","Mauritius","MFG Reisen","Le Royal Palm","Inactive","Yes"
"Africa","Accommodation",27881,"No Rates","Seychelles","Mahe","MFG Reisen","Constance Ephelia","Inactive","Yes"
"Africa","Accommodation",27898,"No Rates","Tanzania","Serengeti (Southern)","Tanganyika Wilderness Camps","Serengeti Safari Camp S","Inactive","Yes"
"Africa","Accommodation",27911,"No Rates","Botswana","Savuti & Linyanti","Safari Destinations","Camp Linyanti","Inactive","Yes"
"Africa","Accommodation",27964,"No Rates","South Africa","Durban","Ilanga Travel","Chartwell Guest House","Inactive","Yes"
"Africa","Accommodation",28583,"No Rates","Zimbabwe","Harare","Enchanting Africa","Self Organised Harare","Inactive","Yes"
"Africa","Accommodation",28833,"No Rates","South Africa","Garden Route","Ilanga Travel","Overmeer Guest House","Inactive","Yes"
"Africa","Accommodation",28974,"No Rates","South Africa","Johannesburg","Ilanga Travel","InterContinental Sandton Towers","Inactive","Yes"
"Africa","Accommodation",30196,"No Rates","Botswana","Central Kalahari","Safari Destinations","Tau Pan Camp (5-Rivers)","Inactive","Yes"
"Africa","Accommodation",30454,"No Rates","Zambia","Lusaka","Zambian Ground Handlers","Pioneer Camp","Inactive","Yes"
"Africa","Accommodation",30520,"No Rates","Namibia","Sossusvlei","Namibia Tracks & Trails","Kulala Desert Lodge","Inactive","Yes"
"Africa","Accommodation",30665,"No Rates","South Africa","Battlefields","Tour D'Afrique","Penny Farthing","Inactive","Yes"
"Africa","Accommodation",30679,"No Rates","South Africa","Cape Town","Tour D'Afrique","Cape Heritage Hotel","Inactive","Yes"
"Africa","Accommodation",30682,"No Rates","South Africa","Cape Town","Tour D'Afrique","Diamond House","Inactive","Yes"
"Africa","Accommodation",30707,"No Rates","South Africa","Cape Town","Tour D'Afrique","Villa Belmonte","Inactive","Yes"
"Africa","Accommodation",30713,"No Rates","South Africa","Garden Route","Tour D'Afrique","Laird's Lodge","Inactive","Yes"
"Africa","Accommodation",30718,"No Rates","South Africa","Drakensberg North","Tour D'Afrique","Three Trees at Spionkop","Inactive","Yes"
"Africa","Accommodation",30720,"No Rates","South Africa","Garden Route","Tour D'Afrique","Mes Amis","Inactive","Yes"
"Africa","Accommodation",30721,"No Rates","South Africa","Drakensberg North","Tour D'Afrique","Valemount Country Lodge","Inactive","Yes"
"Africa","Accommodation",30724,"No Rates","South Africa","Garden Route","Tour D'Afrique","Overmeer Guest House","Inactive","Yes"
"Africa","Accommodation",30728,"No Rates","South Africa","Garden Route","Tour D'Afrique","Self Organised  Garden Route","Inactive","Yes"
"Africa","Accommodation",30734,"No Rates","South Africa","Durban","Tour D'Afrique","Teremok Marine Hotel","Inactive","Yes"
"Africa","Accommodation",30749,"No Rates","South Africa","Port Elizabeth","Tour D'Afrique","39 On Church Guesthouse","Inactive","Yes"
"Africa","Accommodation",30757,"No Rates","South Africa","Port Elizabeth","Tour D'Afrique","The Beach Hotel","Inactive","Yes"
"Africa","Accommodation",30758,"No Rates","South Africa","Blyde River Canyon","Tour D'Afrique","Hippo Hollow","Inactive","Yes"
"Africa","Accommodation",30762,"No Rates","South Africa","Pretoria","Ilanga Travel","Illyria House","Inactive","Yes"
"Africa","Accommodation",30763,"No Rates","South Africa","Pretoria","Tour D'Afrique","Illyria House","Inactive","Yes"
"Africa","Accommodation",30767,"No Rates","South Africa","Sanbona Wildlife Reserve","Tour D'Afrique","Tilney Manor","Inactive","Yes"
"Africa","Accommodation",30770,"No Rates","South Africa","Sun City","Tour D'Afrique","The Cascades Hotel","Inactive","Yes"
"Africa","Accommodation",30772,"No Rates","South Africa","Sun City","Tour D'Afrique","The Palace, Lost City","Inactive","Yes"
"Africa","Accommodation",30774,"No Rates","South Africa","Eastern Cape Game Parks","Tour D'Afrique","Samara","Inactive","Yes"
"Africa","Accommodation",30781,"No Rates","South Africa","Karoo","Tour D'Afrique","Andries Stockenstroem","Inactive","Yes"
"Africa","Accommodation",30782,"No Rates","South Africa","Karoo","Tour D'Afrique","Cypress Cottages","Inactive","Yes"
"Africa","Accommodation",30784,"No Rates","South Africa","Karoo","Tour D'Afrique","Pula House","Inactive","Yes"
"Africa","Accommodation",30793,"No Rates","South Africa","Waterberg","Tour D'Afrique","Entabeni Wildside Lodge","Inactive","Yes"
"Africa","Accommodation",30810,"No Rates","South Africa","Little Karoo","Tour D'Afrique","Roosje van de Kaap","Inactive","Yes"
"Africa","Accommodation",30815,"No Rates","South Africa","Kruger - Central","Tour D'Afrique","Pafuri Camp","Inactive","Yes"
"Africa","Accommodation",30819,"No Rates","South Africa","Little Karoo","Tour D'Afrique","Thabile Lodge","Inactive","Yes"
"Africa","Accommodation",30820,"No Rates","South Africa","Kruger - South","Tour D'Afrique","Nkorho Bush Lodge","Inactive","Yes"
"Africa","Accommodation",30822,"No Rates","South Africa","Madikwe","Tour D'Afrique","Buffalo Ridge Safari Lodge","Inactive","Yes"
