"REGIONNAME","SERVICEID","SERVICELONGNAME","SERVICETYPENAME","SUPPLIERID","SUPPLIERNAME","MEALPLANNAME","OPTIONID","OPTIONNAME","IS_DEFAULT","EXTRAID","EXTRANAME","OCCUPANCYTYPEID","OCCUPANCYTYPENAME","CHARGINGPOLICYID","CHARGINGPOLICYNAME","SEASONTYPEID","SEASONTYPENAME","SEASONSTARTDATE","SEASONENDDATE","ORGANISATIONSUPPLIERCONTRACTID","ORGANISATIONSUPPLIERCONTRACTNAME","CONTRACTDURATIONID","CONTRACTDURATIONNAME","CONTRACTDURATIONSTARTDATE","CONTRACTDURATIONENDDATE","CURRENCYISOCODE","WEEKDAYPRICES_EXISTS","PRICEDAYMONDAY","PRICEDAYTUESDAY","PRICEDAYWEDNESDAY","PRICEDAYTHURSDAY","PRICEDAYFRIDAY","PRICEDAYSATURDAY","PRICEDAYSUNDAY","PRICEBANDMIN","PRICEBANDMAX","BUYPRICE","MARGIN","SELLING",
"India","3610","Car (Rest of India)","Car","4","Generic Supplier","","8997","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","33011","Pro-Innova Rest Of India(1 Oct 2016-31st Dec 2020)","33219","Pro-Innova Rest Of India(1 Oct 2016-31st Dec 2020)","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","10","18","9981","29.0012","14058",
"India","3621","Car (Maharashtra)","Car","225","Garha Tours & Travels","","9512","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2012 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","2060","Garha Travels Guide (1st Jan 12-31st Sep 16)","2088","Garha Travels Guide (1st Jan 12-31st Sep 16)","Jan  1 2012 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","3","4650","29.0076","6550",
"India","3621","Car (Maharashtra)","Car","225","Garha Tours & Travels","","9512","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2012 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","2060","Garha Travels Guide (1st Jan 12-31st Sep 16)","2088","Garha Travels Guide (1st Jan 12-31st Sep 16)","Jan  1 2012 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","9","6122","29.0038","8623",
"India","3621","Car (Maharashtra)","Car","225","Garha Tours & Travels","","9512","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2012 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","2060","Garha Travels Guide (1st Jan 12-31st Sep 16)","2088","Garha Travels Guide (1st Jan 12-31st Sep 16)","Jan  1 2012 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","10","18","9328","29.0052","13139",
"India","3621","Car (Maharashtra)","Car","225","Garha Tours & Travels","","9512","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2061","Pro-GarhaTravelsGuide(1st Oct 16-31st Dec 20)","2089","Pro-GarhaTravelsGuide(1st Oct 16-31st Dec 20)","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","3","5115","29.0076","7205",
"India","3621","Car (Maharashtra)","Car","225","Garha Tours & Travels","","9512","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2061","Pro-GarhaTravelsGuide(1st Oct 16-31st Dec 20)","2089","Pro-GarhaTravelsGuide(1st Oct 16-31st Dec 20)","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","9","6551","29.0018","9227",
"India","3621","Car (Maharashtra)","Car","225","Garha Tours & Travels","","9512","Car (Differently priced based on no.of ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2061","Pro-GarhaTravelsGuide(1st Oct 16-31st Dec 20)","2089","Pro-GarhaTravelsGuide(1st Oct 16-31st Dec 20)","Oct  1 2016 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","10","18","9981","29.0012","14058",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","77","28.9999","108.4507",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","99","28.9999","139.4366",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","3","121","28.9999","170.4225",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","4","143","29","201.4085",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","5","165","29","232.3944",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","6","6","187","29","263.3803",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","7","7","99","28.9999","139.4366",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","8","8","231","28.9999","325.3521",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","9","9","253","28.9999","356.338",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","10","10","275","28.9999","387.3239",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","11","11","297","29","418.3099",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","12","12","319","29","449.2958",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","13","13","341","29","480.2817",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","14","14","363","28.9999","511.2676",
"Jaisalmer","3433","FD-Akal Fossil Park","Activity","222","Travel Plan","","8136","Private/Special Activity","NO","","","","","12","Per Person Per Day","5","All Year","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","2014","X-Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","2044","Pro-Travel Plan Spl Act(1st Jan 14-31st Dec 20)","Jan  1 2014 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","15","15","385","28.9999","542.2535",
"Kanchipuram","13289","Kanchipuram-Local Guide","Guide","4","Generic Supplier","","23059","English Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","11000","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","11082","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","3894","29.0063","5485",
"Kanchipuram","13289","Kanchipuram-Local Guide","Guide","4","Generic Supplier","","23059","English Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","11000","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","11082","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","6","14","4292","29.0109","6046",
"Kanchipuram","13289","Kanchipuram-Local Guide","Guide","4","Generic Supplier","","53199","Other language speaking guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","11000","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","11082","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","4471","29.0092","6298",
"Kanchipuram","13289","Kanchipuram-Local Guide","Guide","4","Generic Supplier","","53199","Other language speaking guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","11000","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","11082","Kanchipuram - Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","6","14","4870","29.0087","6860",
"Kanha","9403","Safari-Bagh Tola","Activity","498","Amritara Private Hideaways","","17130","Shared Safari","NO","","","","","46","Per Jeep Per Safari (Only India)","6","Season 01","Oct 16 2014 12:00:00:000AM","Jun 30 2015 12:00:00:000AM","22559","Safari-Bagh Tola (16th Oct 14-30th Jun 15)","22686","Safari-Bagh Tola (16th Oct 14-30th Jun 15)","Oct 16 2014 12:00:00:000AM","Jun 30 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","8000","29.0024","11268",
"Kanha","9403","Safari-Bagh Tola","Activity","498","Amritara Private Hideaways","","17130","Shared Safari","NO","","","","","46","Per Jeep Per Safari (Only India)","6","Season 01","Oct 16 2015 12:00:00:000AM","Jun 30 2016 12:00:00:000AM","22562","Pro-Safari-Bagh Tola (16th Oct 15-30th Jun 16)","22689","Pro-Safari-Bagh Tola (16th Oct 15-30th Jun 16)","Oct 16 2015 12:00:00:000AM","Jun 30 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","0","0","0",
"Kanha","43329","Exclusive Safari-Banjaar Tola","Activity","46","Taj Safaris Limited","","69923","Exclusive Jeep Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","35998","Exclusive Safaris India (1 Dec 15-31 Dec 20)","36275","Exclusive Safaris India (1 Dec 15-31 Dec 20)","Dec  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","6","17000","29.001","23944",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36010","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","36287","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","12800","29.0032","18029",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36010","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","36287","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","7600","29.0051","10705",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36010","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","36287","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","3","2400","29.015","3381",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36010","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","36287","Exclusive Safaris India-(1 Dec 15-31 Dec 17)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","6","0","0","0",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36011","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","36288","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","13696","29.0031","19291",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36011","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","36288","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","8132","29.0029","11454",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36011","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","36288","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","3","2568","29.0019","3617",
"Kanha","43336","Exclusive Safari-Flame of the Forest","Activity","497","Flame of the Forest","","69933","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36011","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","36288","Pro-Exclusive Safaris India-(1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","6","0","0","0",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36012","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","36289","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","17800","29.0016","25071",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36012","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","36289","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","12600","29.002","17747",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36012","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","36289","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","3","7400","29.0031","10423",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36012","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","36289","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","4","2200","29.0093","3099",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36012","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","36289","Exclusive Safari India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","6","0","0","0",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36013","Pro-Exclusive Safari India (1 Jan 2018-31 Dec 20)","36290","Pro-Exclusive Safari India (1 Jan 2018-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","19046","29.0017","26826",
"Kanha","43337","Exclusive Safari-Kanha Earth Lodge","Activity","496","Pugdundee Safaris","","69934","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36013","Pro-Exclusive Safari India (1 Jan 2018-31 Dec 20)","36290","Pro-Exclusive Safari India (1 Jan 2018-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","13482","29.001","18989",
